0.0150998	20
0.0330347	13.858
0.0181539	9.6022
0.0406415	6.65337
0.0256431	4.61012
0.0379289	3.19435
0.053576	2.21336
0.406415	1.53364
0.028772	1.06266
0.0268516	0.736316
0.014756	0.510193
0.0511646	0.353513
0.117211	0.244949
0.223342	0.169725
0.0165566	0.117603
0.0177407	0.0814868
0.0308298	0.0564622
0.0601132	0.0391226
0.0425569	0.0271081
0.0140919	0.0187832
0.0523564	0.0130149
0.0268516	0.00901799
0.425569	0.00624857
0.122735	0.00432963
1.22735	0.003
